movie_id,title,poster,synopsis,cast,genre,release_year,rating,language,runtime,region,clean_text
3390,Shanghai Surprise,https://placehold.co/420x630/111827/e5e7eb/png?text=Shanghai+Surprise%0A1986,"Shanghai Surprise is an adventure, crime, drama film from 1986.",,Adventure|Crime|Drama|Romance,1986,4.6,English,118,Hollywood,"shanghai surprise shanghai surprise is an adventure, crime, drama film from 1986.  adventure crime drama romance english hollywood"
3391,Who's That Girl?,https://image.tmdb.org/t/p/w500/2Yu6ciKKgSWIZAzUg4IrrifO23z.jpg,Who's That Girl? is a comedy film from 1987.,,Comedy,1987,5.7,English,119,Hollywood,who s that girl who s that girl is a comedy film from 1987.  comedy english hollywood
3392,She-Devil,https://placehold.co/420x630/111827/e5e7eb/png?text=She-Devil%0A1989,She-Devil is a comedy film from 1989.,,Comedy,1989,5.8,English,120,Hollywood,she-devil she-devil is a comedy film from 1989.  comedy english hollywood
3393,Date with an Angel,https://placehold.co/420x630/111827/e5e7eb/png?text=Date+with+an+Angel%0A1987,"Date with an Angel is a comedy, fantasy, romance film from 1987.",,Comedy|Fantasy|Romance,1987,3.0,English,121,Hollywood,"date with an angel date with an angel is a comedy, fantasy, romance film from 1987.  comedy fantasy romance english hollywood"
3394,Blind Date,https://placehold.co/420x630/111827/e5e7eb/png?text=Blind+Date%0A1987,"Blind Date is a comedy, romance film from 1987.",,Comedy|Romance,1987,5.1,English,122,Hollywood,"blind date blind date is a comedy, romance film from 1987.  comedy romance english hollywood"
3395,Nadine,https://image.tmdb.org/t/p/w500/mim8TLLXmD3ui03f9jVmOXGACv8.jpg,Nadine is a comedy film from 1987.,,Comedy,1987,6.2,English,123,Hollywood,nadine nadine is a comedy film from 1987.  comedy english hollywood
3396,"Muppet Movie, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Muppet+Movie%2C+The%0A1979,"Muppet Movie, The is an adventure, family, comedy film from 1979.",,Adventure|Children|Comedy|Musical,1979,7.3,English,124,Hollywood,"muppet movie, the muppet movie, the is an adventure, family, comedy film from 1979.  adventure children comedy musical english hollywood"
3397,"Great Muppet Caper, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Great+Muppet+Caper%2C+The%0A1981,"Great Muppet Caper, The is a family, comedy film from 1981.",,Children|Comedy,1981,7.4,English,125,Hollywood,"great muppet caper, the great muppet caper, the is a family, comedy film from 1981.  children comedy english hollywood"
3398,"Muppets Take Manhattan, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Muppets+Take+Manhattan%2C+The%0A1984,"Muppets Take Manhattan, The is a family, comedy, musical film from 1984.",,Children|Comedy|Musical,1984,7.5,English,126,Hollywood,"muppets take manhattan, the muppets take manhattan, the is a family, comedy, musical film from 1984.  children comedy musical english hollywood"
3400,We're Back! A Dinosaur's Story,https://image.tmdb.org/t/p/w500/iyFmhYlioe3PDZjSKWtcIhu5R02.jpg,"We're Back! A Dinosaur's Story is an adventure, animation, family film from 1993.",,Adventure|Animation|Children|Fantasy,1993,6.7,English,128,Hollywood,"we re back a dinosaur s story we re back a dinosaur s story is an adventure, animation, family film from 1993.  adventure animation children fantasy english hollywood"
3401,Baby... Secret of the Lost Legend,https://image.tmdb.org/t/p/w500/AvIT5XHXrxeNHxTHmyRalm7tfSM.jpg,"Baby... Secret of the Lost Legend is an adventure, sci-fi film from 1985.",,Adventure|Sci-Fi,1985,4.8,English,129,Hollywood,"baby... secret of the lost legend baby... secret of the lost legend is an adventure, sci-fi film from 1985.  adventure sci-fi english hollywood"
3402,Turtle Diary,https://image.tmdb.org/t/p/w500/tY9j8r1dVVrATeThyro02ALmWwF.jpg,"Turtle Diary is a comedy, drama, romance film from 1985.",,Comedy|Drama|Romance,1985,8.0,English,130,Hollywood,"turtle diary turtle diary is a comedy, drama, romance film from 1985.  comedy drama romance english hollywood"
3403,Raise the Titanic,https://placehold.co/420x630/111827/e5e7eb/png?text=Raise+the+Titanic%0A1980,"Raise the Titanic is a drama, thriller film from 1980.",,Drama|Thriller,1980,8.1,English,131,Hollywood,"raise the titanic raise the titanic is a drama, thriller film from 1980.  drama thriller english hollywood"
3404,Titanic,https://placehold.co/420x630/111827/e5e7eb/png?text=Titanic%0A1953,"Titanic is an action, drama film from 1953.",,Action|Drama,1953,7.2,English,132,Hollywood,"titanic titanic is an action, drama film from 1953.  action drama english hollywood"
3405,"Night to Remember, A",https://placehold.co/420x630/111827/e5e7eb/png?text=Night+to+Remember%2C+A%0A1958,"Night to Remember, A is an action, drama film from 1958.",,Action|Drama,1958,6.3,English,133,Hollywood,"night to remember, a night to remember, a is an action, drama film from 1958.  action drama english hollywood"
3406,Captain Horatio Hornblower R.N.,https://placehold.co/420x630/111827/e5e7eb/png?text=Captain+Horatio+Hornblower+R.N.%0A1951,"Captain Horatio Hornblower R.N. is an action, adventure, drama film from 1951.",,Action|Adventure|Drama|War,1951,6.4,English,134,Hollywood,"captain horatio hornblower r.n. captain horatio hornblower r.n. is an action, adventure, drama film from 1951.  action adventure drama war english hollywood"
3408,Erin Brockovich,https://placehold.co/420x630/111827/e5e7eb/png?text=Erin+Brockovich%0A2000,Erin Brockovich is a drama film from 2000.,,Drama,2000,7.6,English,136,Hollywood,erin brockovich erin brockovich is a drama film from 2000.  drama english hollywood
3409,Final Destination,https://placehold.co/420x630/111827/e5e7eb/png?text=Final+Destination%0A2000,"Final Destination is a drama, thriller film from 2000.",,Drama|Thriller,2000,6.7,English,137,Hollywood,"final destination final destination is a drama, thriller film from 2000.  drama thriller english hollywood"
3410,Soft Fruit,https://placehold.co/420x630/111827/e5e7eb/png?text=Soft+Fruit%0A1999,"Soft Fruit is a comedy, drama film from 1999.",,Comedy|Drama,1999,8.8,English,138,Hollywood,"soft fruit soft fruit is a comedy, drama film from 1999.  comedy drama english hollywood"
3412,"Bear, The (Ours, L')",https://placehold.co/420x630/111827/e5e7eb/png?text=Bear%2C+The+%28Ours%2C+L%27%29%0A1988,"Bear, The (Ours, L') is an adventure, family, drama film from 1988.",,Adventure|Children|Drama,1988,7.1,English,140,Hollywood,"bear, the ours, l bear, the ours, l is an adventure, family, drama film from 1988.  adventure children drama english hollywood"
3414,Love Is a Many-Splendored Thing,https://placehold.co/420x630/111827/e5e7eb/png?text=Love+Is+a+Many-Splendored+Thing%0A1955,"Love Is a Many-Splendored Thing is a drama, romance, war film from 1955.",,Drama|Romance|War,1955,8.3,English,142,Hollywood,"love is a many-splendored thing love is a many-splendored thing is a drama, romance, war film from 1955.  drama romance war english hollywood"
3415,"Mirror, The (Zerkalo)",https://placehold.co/420x630/111827/e5e7eb/png?text=Mirror%2C+The+%28Zerkalo%29%0A1975,"Mirror, The (Zerkalo) is a drama film from 1975.",,Drama,1975,8.4,English,143,Hollywood,"mirror, the zerkalo mirror, the zerkalo is a drama film from 1975.  drama english hollywood"
3417,"Crimson Pirate, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Crimson+Pirate%2C+The%0A1952,"Crimson Pirate, The is an adventure, comedy film from 1952.",,Adventure|Comedy,1952,6.6,English,145,Hollywood,"crimson pirate, the crimson pirate, the is an adventure, comedy film from 1952.  adventure comedy english hollywood"
3418,Thelma & Louise,https://placehold.co/420x630/111827/e5e7eb/png?text=Thelma+%26+Louise%0A1991,"Thelma & Louise is an adventure, crime, drama film from 1991.",,Adventure|Crime|Drama,1991,7.7,English,146,Hollywood,"thelma louise thelma louise is an adventure, crime, drama film from 1991.  adventure crime drama english hollywood"
3420,...And Justice for All,https://placehold.co/420x630/111827/e5e7eb/png?text=...And+Justice+for+All%0A1979,"...And Justice for All is a drama, thriller film from 1979.",,Drama|Thriller,1979,6.0,English,148,Hollywood,"...and justice for all ...and justice for all is a drama, thriller film from 1979.  drama thriller english hollywood"
3421,Animal House,https://placehold.co/420x630/111827/e5e7eb/png?text=Animal+House%0A1978,Animal House is a comedy film from 1978.,,Comedy,1978,7.1,English,149,Hollywood,animal house animal house is a comedy film from 1978.  comedy english hollywood
3422,She's Gotta Have It,https://placehold.co/420x630/111827/e5e7eb/png?text=She%27s+Gotta+Have+It%0A1986,"She's Gotta Have It is a comedy, romance film from 1986.",,Comedy|Romance,1986,7.2,English,150,Hollywood,"she s gotta have it she s gotta have it is a comedy, romance film from 1986.  comedy romance english hollywood"
3423,School Daze,https://placehold.co/420x630/111827/e5e7eb/png?text=School+Daze%0A1988,School Daze is a drama film from 1988.,,Drama,1988,4.3,English,151,Hollywood,school daze school daze is a drama film from 1988.  drama english hollywood
3424,Do the Right Thing,https://placehold.co/420x630/111827/e5e7eb/png?text=Do+the+Right+Thing%0A1989,Do the Right Thing is a drama film from 1989.,,Drama,1989,8.4,English,152,Hollywood,do the right thing do the right thing is a drama film from 1989.  drama english hollywood
3425,Mo' Better Blues,https://image.tmdb.org/t/p/w500/sEa6m5RjfrqfTzY1eHkC85shiUF.jpg,"Mo' Better Blues is a drama, musical film from 1990.",,Drama|Musical,1990,7.5,English,153,Hollywood,"mo better blues mo better blues is a drama, musical film from 1990.  drama musical english hollywood"
3426,Jungle Fever,https://placehold.co/420x630/111827/e5e7eb/png?text=Jungle+Fever%0A1991,"Jungle Fever is a drama, romance film from 1991.",,Drama|Romance,1991,6.6,English,154,Hollywood,"jungle fever jungle fever is a drama, romance film from 1991.  drama romance english hollywood"
3428,"Champ, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Champ%2C+The%0A1979,"Champ, The is a drama film from 1979.",,Drama,1979,6.8,English,156,Hollywood,"champ, the champ, the is a drama film from 1979.  drama english hollywood"
3429,Creature Comforts,https://placehold.co/420x630/111827/e5e7eb/png?text=Creature+Comforts%0A1989,"Creature Comforts is an animation, comedy film from 1989.",,Animation|Comedy,1989,8.0,English,157,Hollywood,"creature comforts creature comforts is an animation, comedy film from 1989.  animation comedy english hollywood"
3430,Death Wish,https://placehold.co/420x630/111827/e5e7eb/png?text=Death+Wish%0A1974,"Death Wish is an action, crime, drama film from 1974.",,Action|Crime|Drama,1974,6.1,English,158,Hollywood,"death wish death wish is an action, crime, drama film from 1974.  action crime drama english hollywood"
3431,Death Wish 2,https://placehold.co/420x630/111827/e5e7eb/png?text=Death+Wish+2%0A1982,"Death Wish 2 is an action, drama film from 1982.",,Action|Drama,1982,3.2,English,159,Hollywood,"death wish 2 death wish 2 is an action, drama film from 1982.  action drama english hollywood"
3432,Death Wish 3,https://placehold.co/420x630/111827/e5e7eb/png?text=Death+Wish+3%0A1985,"Death Wish 3 is an action, drama film from 1985.",,Action|Drama,1985,3.3,English,82,Hollywood,"death wish 3 death wish 3 is an action, drama film from 1985.  action drama english hollywood"
3433,Death Wish 4: The Crackdown,https://image.tmdb.org/t/p/w500/r8HwJQJyKRyJ2JypwiVR5p0ZV84.jpg,"Death Wish 4: The Crackdown is an action, drama film from 1987.",,Action|Drama,1987,2.4,English,83,Hollywood,"death wish 4 the crackdown death wish 4 the crackdown is an action, drama film from 1987.  action drama english hollywood"
3434,Death Wish 5: The Face of Death,https://placehold.co/420x630/111827/e5e7eb/png?text=Death+Wish+5%3A+The+Face+of+Death%0A1994,"Death Wish 5: The Face of Death is an action, drama film from 1994.",,Action|Drama,1994,2.5,English,84,Hollywood,"death wish 5 the face of death death wish 5 the face of death is an action, drama film from 1994.  action drama english hollywood"
3435,Double Indemnity,https://image.tmdb.org/t/p/w500/rVNYZZgfhwqVMMWlBmxOfWqnwCj.jpg,"Double Indemnity is a crime, drama, film-noir film from 1944.",,Crime|Drama|Film-Noir,1944,9.6,English,85,Hollywood,"double indemnity double indemnity is a crime, drama, film-noir film from 1944.  crime drama film-noir english hollywood"
3436,Dying Young,https://placehold.co/420x630/111827/e5e7eb/png?text=Dying+Young%0A1991,"Dying Young is a drama, romance film from 1991.",,Drama|Romance,1991,8.7,English,86,Hollywood,"dying young dying young is a drama, romance film from 1991.  drama romance english hollywood"
3438,Teenage Mutant Ninja Turtles,https://placehold.co/420x630/111827/e5e7eb/png?text=Teenage+Mutant+Ninja+Turtles%0A1990,"Teenage Mutant Ninja Turtles is an action, family, comedy film from 1990.",,Action|Children|Comedy|Fantasy|Sci-Fi,1990,6.0,English,88,Hollywood,"teenage mutant ninja turtles teenage mutant ninja turtles is an action, family, comedy film from 1990.  action children comedy fantasy sci-fi english hollywood"
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,https://placehold.co/420x630/111827/e5e7eb/png?text=Teenage+Mutant+Ninja+Turtles+II%3A+The+Secret+of+the+Ooze%0A1991,"Teenage Mutant Ninja Turtles II: The Secret of the Ooze is an action, family, fantasy film from 1991.",,Action|Children|Fantasy,1991,5.1,English,89,Hollywood,"teenage mutant ninja turtles ii the secret of the ooze teenage mutant ninja turtles ii the secret of the ooze is an action, family, fantasy film from 1991.  action children fantasy english hollywood"
3440,Teenage Mutant Ninja Turtles III,https://placehold.co/420x630/111827/e5e7eb/png?text=Teenage+Mutant+Ninja+Turtles+III%0A1993,"Teenage Mutant Ninja Turtles III is an action, adventure, family film from 1993.",,Action|Adventure|Children|Comedy|Fantasy,1993,4.2,English,90,Hollywood,"teenage mutant ninja turtles iii teenage mutant ninja turtles iii is an action, adventure, family film from 1993.  action adventure children comedy fantasy english hollywood"
3441,Red Dawn,https://placehold.co/420x630/111827/e5e7eb/png?text=Red+Dawn%0A1984,"Red Dawn is an action, drama, war film from 1984.",,Action|Drama|War,1984,7.3,English,91,Hollywood,"red dawn red dawn is an action, drama, war film from 1984.  action drama war english hollywood"
3442,Band of the Hand,https://image.tmdb.org/t/p/w500/ypfbaT6qB8cUfeflK7PO9F4hvsm.jpg,"Band of the Hand is an action, crime, drama film from 1986.",,Action|Crime|Drama,1986,2.4,English,92,Hollywood,"band of the hand band of the hand is an action, crime, drama film from 1986.  action crime drama english hollywood"
3444,Bloodsport,https://placehold.co/420x630/111827/e5e7eb/png?text=Bloodsport%0A1988,Bloodsport is an action film from 1988.,,Action,1988,6.6,English,94,Hollywood,bloodsport bloodsport is an action film from 1988.  action english hollywood
3445,Eyes of Laura Mars,https://placehold.co/420x630/111827/e5e7eb/png?text=Eyes+of+Laura+Mars%0A1978,"Eyes of Laura Mars is a mystery, thriller film from 1978.",,Mystery|Thriller,1978,7.7,English,95,Hollywood,"eyes of laura mars eyes of laura mars is a mystery, thriller film from 1978.  mystery thriller english hollywood"
3446,Funny Bones,https://placehold.co/420x630/111827/e5e7eb/png?text=Funny+Bones%0A1995,"Funny Bones is a comedy, drama film from 1995.",,Comedy|Drama,1995,6.8,English,96,Hollywood,"funny bones funny bones is a comedy, drama film from 1995.  comedy drama english hollywood"
3447,"Good Earth, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Good+Earth%2C+The%0A1937,"Good Earth, The is a drama film from 1937.",,Drama,1937,8.0,English,97,Hollywood,"good earth, the good earth, the is a drama film from 1937.  drama english hollywood"
3448,"Good Morning, Vietnam",https://placehold.co/420x630/111827/e5e7eb/png?text=Good+Morning%2C+Vietnam%0A1987,"Good Morning, Vietnam is a comedy, drama, war film from 1987.",,Comedy|Drama|War,1987,8.1,English,98,Hollywood,"good morning, vietnam good morning, vietnam is a comedy, drama, war film from 1987.  comedy drama war english hollywood"
3449,"Good Mother, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Good+Mother%2C+The%0A1988,"Good Mother, The is a drama film from 1988.",,Drama,1988,8.2,English,99,Hollywood,"good mother, the good mother, the is a drama film from 1988.  drama english hollywood"
3450,Grumpy Old Men,https://placehold.co/420x630/111827/e5e7eb/png?text=Grumpy+Old+Men%0A1993,Grumpy Old Men is a comedy film from 1993.,,Comedy,1993,7.3,English,100,Hollywood,grumpy old men grumpy old men is a comedy film from 1993.  comedy english hollywood
3451,Guess Who's Coming to Dinner,https://image.tmdb.org/t/p/w500/fkHeYWahNbhxhuLefaAg553lYo5.jpg,Guess Who's Coming to Dinner is a drama film from 1967.,,Drama,1967,9.4,English,101,Hollywood,guess who s coming to dinner guess who s coming to dinner is a drama film from 1967.  drama english hollywood
3452,Romeo Must Die,https://placehold.co/420x630/111827/e5e7eb/png?text=Romeo+Must+Die%0A2000,"Romeo Must Die is an action, crime, romance film from 2000.",,Action|Crime|Romance|Thriller,2000,6.5,English,102,Hollywood,"romeo must die romeo must die is an action, crime, romance film from 2000.  action crime romance thriller english hollywood"
3453,Here on Earth,https://placehold.co/420x630/111827/e5e7eb/png?text=Here+on+Earth%0A2000,"Here on Earth is a drama, romance film from 2000.",,Drama|Romance,2000,6.6,English,103,Hollywood,"here on earth here on earth is a drama, romance film from 2000.  drama romance english hollywood"
3454,Whatever It Takes,https://placehold.co/420x630/111827/e5e7eb/png?text=Whatever+It+Takes%0A2000,"Whatever It Takes is a comedy, romance film from 2000.",,Comedy|Romance,2000,4.7,English,104,Hollywood,"whatever it takes whatever it takes is a comedy, romance film from 2000.  comedy romance english hollywood"
3455,Buddy Boy,https://placehold.co/420x630/111827/e5e7eb/png?text=Buddy+Boy%0A1999,"Buddy Boy is a drama, thriller film from 1999.",,Drama|Thriller,1999,5.8,English,105,Hollywood,"buddy boy buddy boy is a drama, thriller film from 1999.  drama thriller english hollywood"
3456,"Color of Paradise, The (Rang-e khoda)",https://placehold.co/420x630/111827/e5e7eb/png?text=Color+of+Paradise%2C+The+%28Rang-e+khoda%29%0A1999,"Color of Paradise, The (Rang-e khoda) is a drama film from 1999.",,Drama,1999,8.0,English,106,Hollywood,"color of paradise, the rang-e khoda color of paradise, the rang-e khoda is a drama film from 1999.  drama english hollywood"
3459,Gothic,https://placehold.co/420x630/111827/e5e7eb/png?text=Gothic%0A1986,"Gothic is a drama, horror film from 1986.",,Drama|Horror,1986,8.3,English,109,Hollywood,"gothic gothic is a drama, horror film from 1986.  drama horror english hollywood"
3461,Lord of the Flies,https://image.tmdb.org/t/p/w500/3jhp9oxZpwcWCZ1vfn3PyMWovzq.jpg,"Lord of the Flies is an adventure, drama, thriller film from 1963.",,Adventure|Drama|Thriller,1963,6.5,English,111,Hollywood,"lord of the flies lord of the flies is an adventure, drama, thriller film from 1963.  adventure drama thriller english hollywood"
3462,Modern Times,https://image.tmdb.org/t/p/w500/7uoiKOEjxBBW0AgDGQWrlfGQ90w.jpg,"Modern Times is a comedy, drama, romance film from 1936.",,Comedy|Drama|Romance,1936,7.6,English,112,Hollywood,"modern times modern times is a comedy, drama, romance film from 1936.  comedy drama romance english hollywood"
3466,Heart and Souls,https://placehold.co/420x630/111827/e5e7eb/png?text=Heart+and+Souls%0A1993,"Heart and Souls is a comedy, fantasy film from 1993.",,Comedy|Fantasy,1993,6.1,English,116,Hollywood,"heart and souls heart and souls is a comedy, fantasy film from 1993.  comedy fantasy english hollywood"
3467,Hud,https://placehold.co/420x630/111827/e5e7eb/png?text=Hud%0A1963,"Hud is a drama, western film from 1963.",,Drama|Western,1963,8.2,English,117,Hollywood,"hud hud is a drama, western film from 1963.  drama western english hollywood"
3468,"Hustler, The",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/The_Hustler_%281961_film_poster%29.jpg/500px-The_Hustler_%281961_film_poster%29.jpg,"Hustler, The is a drama film from 1961.",,Drama,1961,9.3,English,118,Hollywood,"hustler, the hustler, the is a drama film from 1961.  drama english hollywood"
3469,Inherit the Wind,https://placehold.co/420x630/111827/e5e7eb/png?text=Inherit+the+Wind%0A1960,Inherit the Wind is a drama film from 1960.,,Drama,1960,8.4,English,119,Hollywood,inherit the wind inherit the wind is a drama film from 1960.  drama english hollywood
3470,Dersu Uzala,https://placehold.co/420x630/111827/e5e7eb/png?text=Dersu+Uzala%0A1975,"Dersu Uzala is an adventure, drama film from 1975.",,Adventure|Drama,1975,9.5,English,120,Hollywood,"dersu uzala dersu uzala is an adventure, drama film from 1975.  adventure drama english hollywood"
3471,Close Encounters of the Third Kind,https://placehold.co/420x630/111827/e5e7eb/png?text=Close+Encounters+of+the+Third+Kind%0A1977,"Close Encounters of the Third Kind is an adventure, drama, sci-fi film from 1977.",,Adventure|Drama|Sci-Fi,1977,8.6,English,121,Hollywood,"close encounters of the third kind close encounters of the third kind is an adventure, drama, sci-fi film from 1977.  adventure drama sci-fi english hollywood"
3473,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000),https://placehold.co/420x630/111827/e5e7eb/png?text=Jonah+Who+Will+Be+25+in+the+Year+2000+%28Jonas+qui+aura+25+ans+en+l%27an+2000%29%0A1976,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) is a comedy film from 1976.,,Comedy,1976,9.9,English,123,Hollywood,jonah who will be 25 in the year 2000 jonas qui aura 25 ans en l an 2000 jonah who will be 25 in the year 2000 jonas qui aura 25 ans en l an 2000 is a comedy film from 1976.  comedy english hollywood
3474,Retroactive,https://placehold.co/420x630/111827/e5e7eb/png?text=Retroactive%0A1997,"Retroactive is a sci-fi, thriller film from 1997.",,Sci-Fi|Thriller,1997,8.0,English,124,Hollywood,"retroactive retroactive is a sci-fi, thriller film from 1997.  sci-fi thriller english hollywood"
3475,"Place in the Sun, A",https://placehold.co/420x630/111827/e5e7eb/png?text=Place+in+the+Sun%2C+A%0A1951,"Place in the Sun, A is a drama, romance film from 1951.",,Drama|Romance,1951,9.1,English,125,Hollywood,"place in the sun, a place in the sun, a is a drama, romance film from 1951.  drama romance english hollywood"
3476,Jacob's Ladder,https://placehold.co/420x630/111827/e5e7eb/png?text=Jacob%27s+Ladder%0A1990,"Jacob's Ladder is a horror, mystery film from 1990.",,Horror|Mystery,1990,7.2,English,126,Hollywood,"jacob s ladder jacob s ladder is a horror, mystery film from 1990.  horror mystery english hollywood"
3477,Empire Records,https://placehold.co/420x630/111827/e5e7eb/png?text=Empire+Records%0A1995,"Empire Records is a comedy, drama film from 1995.",,Comedy|Drama,1995,7.3,English,127,Hollywood,"empire records empire records is a comedy, drama film from 1995.  comedy drama english hollywood"
3478,"Bamba, La",https://placehold.co/420x630/111827/e5e7eb/png?text=Bamba%2C+La%0A1987,"Bamba, La is a drama film from 1987.",,Drama,1987,6.4,English,128,Hollywood,"bamba, la bamba, la is a drama film from 1987.  drama english hollywood"
3479,Ladyhawke,https://placehold.co/420x630/111827/e5e7eb/png?text=Ladyhawke%0A1985,"Ladyhawke is an adventure, fantasy, romance film from 1985.",,Adventure|Fantasy|Romance,1985,7.5,English,129,Hollywood,"ladyhawke ladyhawke is an adventure, fantasy, romance film from 1985.  adventure fantasy romance english hollywood"
3480,Lucas,https://placehold.co/420x630/111827/e5e7eb/png?text=Lucas%0A1986,"Lucas is a drama, romance film from 1986.",,Drama|Romance,1986,7.6,English,130,Hollywood,"lucas lucas is a drama, romance film from 1986.  drama romance english hollywood"
3481,High Fidelity,https://placehold.co/420x630/111827/e5e7eb/png?text=High+Fidelity%0A2000,"High Fidelity is a comedy, drama, romance film from 2000.",,Comedy|Drama|Romance,2000,7.7,English,131,Hollywood,"high fidelity high fidelity is a comedy, drama, romance film from 2000.  comedy drama romance english hollywood"
3483,"Road to El Dorado, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Road+to+El+Dorado%2C+The%0A2000,"Road to El Dorado, The is an animation, family film from 2000.",,Animation|Children,2000,6.0,English,133,Hollywood,"road to el dorado, the road to el dorado, the is an animation, family film from 2000.  animation children english hollywood"
3484,"Skulls, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Skulls%2C+The%0A2000,"Skulls, The is a thriller film from 2000.",,Thriller,2000,6.1,English,134,Hollywood,"skulls, the skulls, the is a thriller film from 2000.  thriller english hollywood"
3489,Hook,https://placehold.co/420x630/111827/e5e7eb/png?text=Hook%0A1991,"Hook is an adventure, comedy, fantasy film from 1991.",,Adventure|Comedy|Fantasy,1991,7.6,English,139,Hollywood,"hook hook is an adventure, comedy, fantasy film from 1991.  adventure comedy fantasy english hollywood"
3492,"Son of the Sheik, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Son+of+the+Sheik%2C+The%0A1926,"Son of the Sheik, The is an adventure, comedy, romance film from 1926.",,Adventure|Comedy|Romance,1926,8.0,English,142,Hollywood,"son of the sheik, the son of the sheik, the is an adventure, comedy, romance film from 1926.  adventure comedy romance english hollywood"
3494,True Grit,https://placehold.co/420x630/111827/e5e7eb/png?text=True+Grit%0A1969,"True Grit is an adventure, drama, western film from 1969.",,Adventure|Drama|Western,1969,8.2,English,144,Hollywood,"true grit true grit is an adventure, drama, western film from 1969.  adventure drama western english hollywood"
3496,Madame Sousatzka,https://placehold.co/420x630/111827/e5e7eb/png?text=Madame+Sousatzka%0A1988,Madame Sousatzka is a drama film from 1988.,,Drama,1988,9.9,English,146,Hollywood,madame sousatzka madame sousatzka is a drama film from 1988.  drama english hollywood
3497,Max Dugan Returns,https://placehold.co/420x630/111827/e5e7eb/png?text=Max+Dugan+Returns%0A1983,Max Dugan Returns is a comedy film from 1983.,,Comedy,1983,5.5,English,147,Hollywood,max dugan returns max dugan returns is a comedy film from 1983.  comedy english hollywood
3498,Midnight Express,https://placehold.co/420x630/111827/e5e7eb/png?text=Midnight+Express%0A1978,Midnight Express is a drama film from 1978.,,Drama,1978,8.6,English,148,Hollywood,midnight express midnight express is a drama film from 1978.  drama english hollywood
3499,Misery,https://placehold.co/420x630/111827/e5e7eb/png?text=Misery%0A1990,"Misery is a drama, horror, thriller film from 1990.",,Drama|Horror|Thriller,1990,8.7,English,149,Hollywood,"misery misery is a drama, horror, thriller film from 1990.  drama horror thriller english hollywood"
3500,Mr. Saturday Night,https://image.tmdb.org/t/p/w500/tDAJzffAZyhpEsRiRCH3J9abTbZ.jpg,"Mr. Saturday Night is a comedy, drama film from 1992.",,Comedy|Drama,1992,6.8,English,150,Hollywood,"mr. saturday night mr. saturday night is a comedy, drama film from 1992.  comedy drama english hollywood"
3501,Murphy's Romance,https://placehold.co/420x630/111827/e5e7eb/png?text=Murphy%27s+Romance%0A1985,"Murphy's Romance is a comedy, romance film from 1985.",,Comedy|Romance,1985,5.0,English,151,Hollywood,"murphy s romance murphy s romance is a comedy, romance film from 1985.  comedy romance english hollywood"
3502,My Life,https://placehold.co/420x630/111827/e5e7eb/png?text=My+Life%0A1993,My Life is a drama film from 1993.,,Drama,1993,7.1,English,152,Hollywood,my life my life is a drama film from 1993.  drama english hollywood
3503,Solaris (Solyaris),https://image.tmdb.org/t/p/w500/pgqj7QoBPWFLLKtLEpPmFYFRMgB.jpg,"Solaris (Solyaris) is a drama, mystery, sci-fi film from 1972.",,Drama|Mystery|Sci-Fi,1972,8.2,English,153,Hollywood,"solaris solyaris solaris solyaris is a drama, mystery, sci-fi film from 1972.  drama mystery sci-fi english hollywood"
3504,Network,https://placehold.co/420x630/111827/e5e7eb/png?text=Network%0A1976,"Network is a comedy, drama film from 1976.",,Comedy|Drama,1976,8.3,English,154,Hollywood,"network network is a comedy, drama film from 1976.  comedy drama english hollywood"
3505,No Way Out,https://placehold.co/420x630/111827/e5e7eb/png?text=No+Way+Out%0A1987,"No Way Out is a drama, mystery, thriller film from 1987.",,Drama|Mystery|Thriller,1987,7.4,English,155,Hollywood,"no way out no way out is a drama, mystery, thriller film from 1987.  drama mystery thriller english hollywood"
3506,North Dallas Forty,https://placehold.co/420x630/111827/e5e7eb/png?text=North+Dallas+Forty%0A1979,"North Dallas Forty is a comedy, drama film from 1979.",,Comedy|Drama,1979,6.5,English,156,Hollywood,"north dallas forty north dallas forty is a comedy, drama film from 1979.  comedy drama english hollywood"
3507,"Odd Couple, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Odd+Couple%2C+The%0A1968,"Odd Couple, The is a comedy film from 1968.",,Comedy,1968,8.6,English,157,Hollywood,"odd couple, the odd couple, the is a comedy film from 1968.  comedy english hollywood"
