movie_id,title,poster,synopsis,cast,genre,release_year,rating,language,runtime,region
3746,Butterfly (La lengua de las mariposas),https://placehold.co/420x630/111827/e5e7eb/png?text=Butterfly+%28La+lengua+de+las+mariposas%29%0A1999,Butterfly (La lengua de las mariposas) is a drama film from 1999.,,Drama,1999,8.2,English,84,Hollywood
3747,Jesus' Son,https://placehold.co/420x630/111827/e5e7eb/png?text=Jesus%27+Son%0A1999,Jesus' Son is a drama film from 1999.,,Drama,1999,7.3,English,85,Hollywood
3751,Chicken Run,https://placehold.co/420x630/111827/e5e7eb/png?text=Chicken+Run%0A2000,"Chicken Run is an animation, family, comedy film from 2000.",,Animation|Children|Comedy,2000,7.7,English,89,Hollywood
3752,"Me, Myself & Irene",https://placehold.co/420x630/111827/e5e7eb/png?text=Me%2C+Myself+%26+Irene%0A2000,"Me, Myself & Irene is an adventure, comedy film from 2000.",,Adventure|Comedy,2000,6.8,English,90,Hollywood
3753,"Patriot, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Patriot%2C+The%0A2000,"Patriot, The is an action, drama, war film from 2000.",,Action|Drama|War,2000,7.0,English,91,Hollywood
3754,"Adventures of Rocky and Bullwinkle, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Adventures+of+Rocky+and+Bullwinkle%2C+The%0A2000,"Adventures of Rocky and Bullwinkle, The is an adventure, animation, family film from 2000.",,Adventure|Animation|Children|Comedy|Fantasy,2000,4.1,English,92,Hollywood
3755,"Perfect Storm, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Perfect+Storm%2C+The%0A2000,"Perfect Storm, The is a drama, thriller film from 2000.",,Drama|Thriller,2000,6.2,English,93,Hollywood
3756,"Golden Bowl, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Golden+Bowl%2C+The%0A2000,"Golden Bowl, The is a drama film from 2000.",,Drama,2000,8.3,English,94,Hollywood
3758,Communion,https://placehold.co/420x630/111827/e5e7eb/png?text=Communion%0A1989,"Communion is a drama, sci-fi, thriller film from 1989.",,Drama|Sci-Fi|Thriller,1989,7.5,English,96,Hollywood
3760,"Kentucky Fried Movie, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Kentucky+Fried+Movie%2C+The%0A1977,"Kentucky Fried Movie, The is a comedy film from 1977.",,Comedy,1977,7.7,English,98,Hollywood
3761,"Blood In, Blood Out",https://placehold.co/420x630/111827/e5e7eb/png?text=Blood+In%2C+Blood+Out%0A1993,"Blood In, Blood Out is an action, crime, drama film from 1993.",,Action|Crime|Drama|Thriller,1993,8.8,English,99,Hollywood
3763,F/X,https://placehold.co/420x630/111827/e5e7eb/png?text=F%2FX%0A1986,"F/X is an action, crime, thriller film from 1986.",,Action|Crime|Thriller,1986,6.1,English,101,Hollywood
3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion),https://placehold.co/420x630/111827/e5e7eb/png?text=F%2FX2+%28a.k.a.+F%2FX+2+-+The+Deadly+Art+of+Illusion%29%0A1991,"F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) is an action, crime, thriller film from 1991.",,Action|Crime|Thriller,1991,5.2,English,102,Hollywood
3765,"Hot Spot, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Hot+Spot%2C+The%0A1990,"Hot Spot, The is a crime, drama, romance film from 1990.",,Crime|Drama|Romance,1990,6.3,English,103,Hollywood
3766,Missing in Action,https://placehold.co/420x630/111827/e5e7eb/png?text=Missing+in+Action%0A1984,"Missing in Action is an action, war film from 1984.",,Action|War,1984,4.4,English,104,Hollywood
3767,Missing in Action 2: The Beginning,https://placehold.co/420x630/111827/e5e7eb/png?text=Missing+in+Action+2%3A+The+Beginning%0A1985,"Missing in Action 2: The Beginning is an action, war film from 1985.",,Action|War,1985,3.5,English,105,Hollywood
3768,Braddock: Missing in Action III,https://placehold.co/420x630/111827/e5e7eb/png?text=Braddock%3A+Missing+in+Action+III%0A1988,"Braddock: Missing in Action III is an action, war film from 1988.",,Action|War,1988,2.6,English,106,Hollywood
3769,Thunderbolt and Lightfoot,https://placehold.co/420x630/111827/e5e7eb/png?text=Thunderbolt+and+Lightfoot%0A1974,Thunderbolt and Lightfoot is an action film from 1974.,,Action,1974,7.7,English,107,Hollywood
3770,Dreamscape,https://placehold.co/420x630/111827/e5e7eb/png?text=Dreamscape%0A1984,"Dreamscape is a horror, sci-fi, thriller film from 1984.",,Horror|Sci-Fi|Thriller,1984,5.8,English,108,Hollywood
3771,The Golden Voyage of Sinbad,https://placehold.co/420x630/111827/e5e7eb/png?text=The+Golden+Voyage+of+Sinbad%0A1973,"The Golden Voyage of Sinbad is an action, adventure, fantasy film from 1973.",,Action|Adventure|Fantasy,1973,8.0,English,109,Hollywood
3773,House Party,https://placehold.co/420x630/111827/e5e7eb/png?text=House+Party%0A1990,House Party is a comedy film from 1990.,,Comedy,1990,4.2,English,111,Hollywood
3774,House Party 2,https://image.tmdb.org/t/p/w500/4iKDkzUZtS6vzINfbwYHAb1bNbA.jpg,"House Party 2 is a comedy, drama, romance film from 1991.",,Comedy|Drama|Romance,1991,2.3,English,112,Hollywood
3783,Croupier,https://placehold.co/420x630/111827/e5e7eb/png?text=Croupier%0A1998,"Croupier is a crime, drama film from 1998.",,Crime|Drama,1998,8.3,English,121,Hollywood
3784,"Kid, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Kid%2C+The%0A2000,"Kid, The is a comedy, fantasy film from 2000.",,Comedy|Fantasy,2000,5.4,English,122,Hollywood
3785,Scary Movie,https://placehold.co/420x630/111827/e5e7eb/png?text=Scary+Movie%0A2000,"Scary Movie is a comedy, horror film from 2000.",,Comedy|Horror,2000,6.5,English,123,Hollywood
3786,But I'm a Cheerleader,https://placehold.co/420x630/111827/e5e7eb/png?text=But+I%27m+a+Cheerleader%0A1999,But I'm a Cheerleader is a comedy film from 1999.,,Comedy,1999,5.6,English,124,Hollywood
3787,Shower (Xizao),https://image.tmdb.org/t/p/w500/wAEmh0m4RSDQrby64REzZJLCSH5.jpg,Shower (Xizao) is a comedy film from 1999.,,Comedy,1999,8.7,English,125,Hollywood
3788,Blow-Up (Blowup),https://placehold.co/420x630/111827/e5e7eb/png?text=Blow-Up+%28Blowup%29%0A1966,"Blow-Up (Blowup) is a drama, mystery film from 1966.",,Drama|Mystery,1966,7.8,English,126,Hollywood
3789,"Pawnbroker, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Pawnbroker%2C+The%0A1964,"Pawnbroker, The is a drama film from 1964.",,Drama,1964,7.0,English,127,Hollywood
3790,Groove,https://image.tmdb.org/t/p/w500/muCr9tOGit6pmsvMMNih0bmYmmC.jpg,Groove is a drama film from 2000.,,Drama,2000,8.1,English,128,Hollywood
3791,Footloose,https://placehold.co/420x630/111827/e5e7eb/png?text=Footloose%0A1984,Footloose is a drama film from 1984.,,Drama,1984,6.2,English,129,Hollywood
3792,Duel in the Sun,https://placehold.co/420x630/111827/e5e7eb/png?text=Duel+in+the+Sun%0A1946,"Duel in the Sun is a drama, romance, western film from 1946.",,Drama|Romance|Western,1946,9.9,English,130,Hollywood
3793,X-Men,https://placehold.co/420x630/111827/e5e7eb/png?text=X-Men%0A2000,"X-Men is an action, adventure, sci-fi film from 2000.",,Action|Adventure|Sci-Fi,2000,7.4,English,131,Hollywood
3794,Chuck & Buck,https://placehold.co/420x630/111827/e5e7eb/png?text=Chuck+%26+Buck%0A2000,"Chuck & Buck is a comedy, drama film from 2000.",,Comedy|Drama,2000,5.5,English,132,Hollywood
3795,"Five Senses, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Five+Senses%2C+The%0A1999,"Five Senses, The is a drama film from 1999.",,Drama,1999,9.9,English,133,Hollywood
3797,"In Crowd, The",https://placehold.co/420x630/111827/e5e7eb/png?text=In+Crowd%2C+The%0A2000,"In Crowd, The is a thriller film from 2000.",,Thriller,2000,5.8,English,135,Hollywood
3798,What Lies Beneath,https://placehold.co/420x630/111827/e5e7eb/png?text=What+Lies+Beneath%0A2000,"What Lies Beneath is a drama, horror, mystery film from 2000.",,Drama|Horror|Mystery,2000,6.0,English,136,Hollywood
3799,Pokémon the Movie 2000,https://image.tmdb.org/t/p/w500/6u65C8aG4krAVyHsTjAMF7ucTDH.jpg,"Pokémon the Movie 2000 is an animation, family film from 2000.",,Animation|Children,2000,3.1,Other,137,Asian
3801,Anatomy of a Murder,https://placehold.co/420x630/111827/e5e7eb/png?text=Anatomy+of+a+Murder%0A1959,"Anatomy of a Murder is a drama, mystery film from 1959.",,Drama|Mystery,1959,8.3,English,139,Hollywood
3802,Freejack,https://placehold.co/420x630/111827/e5e7eb/png?text=Freejack%0A1992,"Freejack is an action, sci-fi film from 1992.",,Action|Sci-Fi,1992,4.4,English,140,Hollywood
3806,Mackenna's Gold,https://placehold.co/420x630/111827/e5e7eb/png?text=Mackenna%27s+Gold%0A1969,Mackenna's Gold is a western film from 1969.,,Western,1969,6.8,English,144,Hollywood
3807,Sinbad and the Eye of the Tiger,https://placehold.co/420x630/111827/e5e7eb/png?text=Sinbad+and+the+Eye+of+the+Tiger%0A1977,"Sinbad and the Eye of the Tiger is an adventure, fantasy film from 1977.",,Adventure|Fantasy,1977,6.0,English,145,Hollywood
3808,"Two Women (Ciociara, La)",https://placehold.co/420x630/111827/e5e7eb/png?text=Two+Women+%28Ciociara%2C+La%29%0A1960,"Two Women (Ciociara, La) is a drama, war film from 1960.",,Drama|War,1960,8.1,English,146,Hollywood
3809,What About Bob?,https://placehold.co/420x630/111827/e5e7eb/png?text=What+About+Bob%3F%0A1991,What About Bob? is a comedy film from 1991.,,Comedy,1991,6.2,English,147,Hollywood
3810,White Sands,https://placehold.co/420x630/111827/e5e7eb/png?text=White+Sands%0A1992,"White Sands is a drama, thriller film from 1992.",,Drama|Thriller,1992,6.3,English,148,Hollywood
3811,Breaker Morant,https://placehold.co/420x630/111827/e5e7eb/png?text=Breaker+Morant%0A1980,"Breaker Morant is a drama, war film from 1980.",,Drama|War,1980,8.4,English,149,Hollywood
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,https://placehold.co/420x630/111827/e5e7eb/png?text=Everything+You+Always+Wanted+to+Know+About+Sex+%2A+But+Were+Afraid+to+Ask%0A1972,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask is a comedy film from 1972.,,Comedy,1972,7.5,English,150,Hollywood
3813,Interiors,https://placehold.co/420x630/111827/e5e7eb/png?text=Interiors%0A1978,Interiors is a drama film from 1978.,,Drama,1978,8.6,English,151,Hollywood
3814,Love and Death,https://placehold.co/420x630/111827/e5e7eb/png?text=Love+and+Death%0A1975,Love and Death is a comedy film from 1975.,,Comedy,1975,8.7,English,152,Hollywood
3816,"Official Story, The (La historia oficial)",https://placehold.co/420x630/111827/e5e7eb/png?text=Official+Story%2C+The+%28La+historia+oficial%29%0A1985,"Official Story, The (La historia oficial) is a drama film from 1985.",,Drama,1985,8.0,English,154,Hollywood
3819,Tampopo,https://image.tmdb.org/t/p/w500/ArYdSuX3zY9fMsE4LqmBl7xJq5R.jpg,Tampopo is a comedy film from 1985.,,Comedy,1985,8.3,English,157,Hollywood
3821,Nutty Professor II: The Klumps,https://placehold.co/420x630/111827/e5e7eb/png?text=Nutty+Professor+II%3A+The+Klumps%0A2000,Nutty Professor II: The Klumps is a comedy film from 2000.,,Comedy,2000,5.5,English,159,Hollywood
3822,"Girl on the Bridge, The (Fille sur le pont, La)",https://placehold.co/420x630/111827/e5e7eb/png?text=Girl+on+the+Bridge%2C+The+%28Fille+sur+le+pont%2C+La%29%0A1999,"Girl on the Bridge, The (Fille sur le pont, La) is a drama, romance film from 1999.",,Drama|Romance,1999,8.6,English,82,Hollywood
3823,Wonderland,https://placehold.co/420x630/111827/e5e7eb/png?text=Wonderland%0A1999,Wonderland is a drama film from 1999.,,Drama,1999,8.7,English,83,Hollywood
3824,Autumn in New York,https://placehold.co/420x630/111827/e5e7eb/png?text=Autumn+in+New+York%0A2000,"Autumn in New York is a drama, romance film from 2000.",,Drama|Romance,2000,5.8,English,84,Hollywood
3825,Coyote Ugly,https://placehold.co/420x630/111827/e5e7eb/png?text=Coyote+Ugly%0A2000,"Coyote Ugly is a comedy, drama, romance film from 2000.",,Comedy|Drama|Romance,2000,6.0,English,85,Hollywood
3826,Hollow Man,https://placehold.co/420x630/111827/e5e7eb/png?text=Hollow+Man%0A2000,"Hollow Man is a horror, sci-fi, thriller film from 2000.",,Horror|Sci-Fi|Thriller,2000,5.1,English,86,Hollywood
3827,Space Cowboys,https://placehold.co/420x630/111827/e5e7eb/png?text=Space+Cowboys%0A2000,"Space Cowboys is an action, adventure, comedy film from 2000.",,Action|Adventure|Comedy|Sci-Fi,2000,6.2,English,87,Hollywood
3830,Psycho Beach Party,https://placehold.co/420x630/111827/e5e7eb/png?text=Psycho+Beach+Party%0A2000,"Psycho Beach Party is a comedy, horror, thriller film from 2000.",,Comedy|Horror|Thriller,2000,3.5,English,90,Hollywood
3831,Saving Grace,https://placehold.co/420x630/111827/e5e7eb/png?text=Saving+Grace%0A2000,Saving Grace is a comedy film from 2000.,,Comedy,2000,8.6,English,91,Hollywood
3832,"Black Sabbath (Tre volti della paura, I)",https://placehold.co/420x630/111827/e5e7eb/png?text=Black+Sabbath+%28Tre+volti+della+paura%2C+I%29%0A1963,"Black Sabbath (Tre volti della paura, I) is a horror film from 1963.",,Horror,1963,8.7,English,92,Hollywood
3833,"Brain That Wouldn't Die, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Brain+That+Wouldn%27t+Die%2C+The%0A1962,"Brain That Wouldn't Die, The is a horror, sci-fi film from 1962.",,Horror|Sci-Fi,1962,3.8,English,93,Hollywood
3834,Bronco Billy,https://placehold.co/420x630/111827/e5e7eb/png?text=Bronco+Billy%0A1980,"Bronco Billy is an adventure, drama, romance film from 1980.",,Adventure|Drama|Romance,1980,6.0,English,94,Hollywood
3835,"Crush, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Crush%2C+The%0A1993,"Crush, The is a thriller film from 1993.",,Thriller,1993,4.1,English,95,Hollywood
3836,Kelly's Heroes,https://placehold.co/420x630/111827/e5e7eb/png?text=Kelly%27s+Heroes%0A1970,"Kelly's Heroes is an action, comedy, war film from 1970.",,Action|Comedy|War,1970,8.2,English,96,Hollywood
3837,Phantasm II,https://placehold.co/420x630/111827/e5e7eb/png?text=Phantasm+II%0A1988,"Phantasm II is an action, fantasy, horror film from 1988.",,Action|Fantasy|Horror|Sci-Fi|Thriller,1988,5.3,English,97,Hollywood
3838,Phantasm III: Lord of the Dead,https://placehold.co/420x630/111827/e5e7eb/png?text=Phantasm+III%3A+Lord+of+the+Dead%0A1994,Phantasm III: Lord of the Dead is a horror film from 1994.,,Horror,1994,4.4,English,98,Hollywood
3839,Phantasm IV: Oblivion,https://placehold.co/420x630/111827/e5e7eb/png?text=Phantasm+IV%3A+Oblivion%0A1998,Phantasm IV: Oblivion is a horror film from 1998.,,Horror,1998,3.5,English,99,Hollywood
3840,Pumpkinhead,https://placehold.co/420x630/111827/e5e7eb/png?text=Pumpkinhead%0A1988,Pumpkinhead is a horror film from 1988.,,Horror,1988,5.6,English,100,Hollywood
3841,Air America,https://placehold.co/420x630/111827/e5e7eb/png?text=Air+America%0A1990,"Air America is an action, comedy film from 1990.",,Action|Comedy,1990,6.7,English,101,Hollywood
3843,Sleepaway Camp,https://placehold.co/420x630/111827/e5e7eb/png?text=Sleepaway+Camp%0A1983,Sleepaway Camp is a horror film from 1983.,,Horror,1983,5.0,English,103,Hollywood
3844,Steel Magnolias,https://placehold.co/420x630/111827/e5e7eb/png?text=Steel+Magnolias%0A1989,Steel Magnolias is a drama film from 1989.,,Drama,1989,7.1,English,104,Hollywood
3845,And God Created Woman (Et Dieu... créa la femme),https://placehold.co/420x630/111827/e5e7eb/png?text=And+God+Created+Woman+%28Et+Dieu...+cr%C3%A9a+la+femme%29%0A1956,And God Created Woman (Et Dieu... créa la femme) is a drama film from 1956.,,Drama,1956,8.2,Other,105,Asian
3846,Easy Money,https://placehold.co/420x630/111827/e5e7eb/png?text=Easy+Money%0A1983,Easy Money is a comedy film from 1983.,,Comedy,1983,7.3,English,106,Hollywood
3847,"Ilsa, She Wolf of the SS",https://placehold.co/420x630/111827/e5e7eb/png?text=Ilsa%2C+She+Wolf+of+the+SS%0A1974,"Ilsa, She Wolf of the SS is a horror film from 1974.",,Horror,1974,4.4,English,107,Hollywood
3849,The Spiral Staircase,https://placehold.co/420x630/111827/e5e7eb/png?text=The+Spiral+Staircase%0A1945,"The Spiral Staircase is a horror, mystery, thriller film from 1945.",,Horror|Mystery|Thriller,1945,8.6,English,109,Hollywood
3851,I'm the One That I Want,https://image.tmdb.org/t/p/w500/7pFwrqCnjycoAvFnXVP6dexO3aC.jpg,I'm the One That I Want is a comedy film from 2000.,,Comedy,2000,9.9,English,111,Hollywood
3852,"Tao of Steve, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Tao+of+Steve%2C+The%0A2000,"Tao of Steve, The is a comedy film from 2000.",,Comedy,2000,7.0,English,112,Hollywood
3855,"Affair of Love, An (Liaison pornographique, Une)",https://placehold.co/420x630/111827/e5e7eb/png?text=Affair+of+Love%2C+An+%28Liaison+pornographique%2C+Une%29%0A1999,"Affair of Love, An (Liaison pornographique, Une) is a drama, romance film from 1999.",,Drama|Romance,1999,9.9,English,115,Hollywood
3857,Bless the Child,https://placehold.co/420x630/111827/e5e7eb/png?text=Bless+the+Child%0A2000,Bless the Child is a thriller film from 2000.,,Thriller,2000,8.5,English,117,Hollywood
3858,Cecil B. DeMented,https://placehold.co/420x630/111827/e5e7eb/png?text=Cecil+B.+DeMented%0A2000,Cecil B. DeMented is a comedy film from 2000.,,Comedy,2000,7.6,English,118,Hollywood
3859,"Eyes of Tammy Faye, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Eyes+of+Tammy+Faye%2C+The%0A2000,"Eyes of Tammy Faye, The is a documentary film from 2000.",,Documentary,2000,8.7,English,119,Hollywood
3861,"Replacements, The",https://image.tmdb.org/t/p/w500/6qerI41HqkdRlio1sG0d5HLZcFN.jpg,"Replacements, The is a comedy film from 2000.",,Comedy,2000,5.0,English,121,Hollywood
3862,About Adam,https://placehold.co/420x630/111827/e5e7eb/png?text=About+Adam%0A2000,About Adam is a comedy film from 2000.,,Comedy,2000,8.1,English,122,Hollywood
3863,"Cell, The",https://image.tmdb.org/t/p/w500/fdQHMNDjBzA7PDw1aNFww2eriLz.jpg,"Cell, The is a drama, horror, thriller film from 2000.",,Drama|Horror|Thriller,2000,6.2,English,123,Hollywood
3864,Godzilla 2000 (Gojira ni-sen mireniamu),https://placehold.co/420x630/111827/e5e7eb/png?text=Godzilla+2000+%28Gojira+ni-sen+mireniamu%29%0A1999,"Godzilla 2000 (Gojira ni-sen mireniamu) is an action, adventure, sci-fi film from 1999.",,Action|Adventure|Sci-Fi,1999,4.3,English,124,Hollywood
3865,"Original Kings of Comedy, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Original+Kings+of+Comedy%2C+The%0A2000,"Original Kings of Comedy, The is a comedy, documentary film from 2000.",,Comedy|Documentary,2000,6.4,English,125,Hollywood
3868,"Naked Gun: From the Files of Police Squad!, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Naked+Gun%3A+From+the+Files+of+Police+Squad%21%2C+The%0A1988,"Naked Gun: From the Files of Police Squad!, The is an action, comedy, crime film from 1988.",,Action|Comedy|Crime|Romance,1988,7.7,English,128,Hollywood
3869,"Naked Gun 2 1/2: The Smell of Fear, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Naked+Gun+2+1%2F2%3A+The+Smell+of+Fear%2C+The%0A1991,"Naked Gun 2 1/2: The Smell of Fear, The is a comedy film from 1991.",,Comedy,1991,7.8,English,129,Hollywood
3870,Our Town,https://placehold.co/420x630/111827/e5e7eb/png?text=Our+Town%0A1940,Our Town is a drama film from 1940.,,Drama,1940,6.0,English,130,Hollywood
3871,Shane,https://image.tmdb.org/t/p/w500/svr5ADpjXTCOQv8hmuJnB7I14Qv.jpg,"Shane is a drama, western film from 1953.",,Drama|Western,1953,8.1,English,131,Hollywood
3872,"Suddenly, Last Summer",https://placehold.co/420x630/111827/e5e7eb/png?text=Suddenly%2C+Last+Summer%0A1959,"Suddenly, Last Summer is a drama film from 1959.",,Drama,1959,7.2,English,132,Hollywood
3873,Cat Ballou,https://placehold.co/420x630/111827/e5e7eb/png?text=Cat+Ballou%0A1965,"Cat Ballou is a comedy, western film from 1965.",,Comedy|Western,1965,6.3,English,133,Hollywood
3877,Supergirl,https://placehold.co/420x630/111827/e5e7eb/png?text=Supergirl%0A1984,"Supergirl is an action, adventure, fantasy film from 1984.",,Action|Adventure|Fantasy,1984,4.7,English,137,Hollywood
3879,"Art of War, The",https://image.tmdb.org/t/p/w500/9fbStI2ht3gMgsVRusqoBDWeK9c.jpg,"Art of War, The is an action, thriller film from 2000.",,Action|Thriller,2000,4.0,English,139,Hollywood
3882,Bring It On,https://placehold.co/420x630/111827/e5e7eb/png?text=Bring+It+On%0A2000,Bring It On is a comedy film from 2000.,,Comedy,2000,5.3,English,142,Hollywood
3884,"Crew, The",https://image.tmdb.org/t/p/w500/kdQOz5enVVz113zZQcuoqh3oACy.jpg,"Crew, The is a comedy film from 2000.",,Comedy,2000,3.5,English,144,Hollywood
3888,Skipped Parts,https://placehold.co/420x630/111827/e5e7eb/png?text=Skipped+Parts%0A2000,"Skipped Parts is a drama, romance film from 2000.",,Drama|Romance,2000,8.0,English,148,Hollywood
3889,Highlander: Endgame (Highlander IV),https://placehold.co/420x630/111827/e5e7eb/png?text=Highlander%3A+Endgame+%28Highlander+IV%29%0A2000,"Highlander: Endgame (Highlander IV) is an action, adventure, fantasy film from 2000.",,Action|Adventure|Fantasy,2000,4.1,English,149,Hollywood
3893,Nurse Betty,https://placehold.co/420x630/111827/e5e7eb/png?text=Nurse+Betty%0A2000,"Nurse Betty is a comedy, crime, drama film from 2000.",,Comedy|Crime|Drama|Romance|Thriller,2000,7.5,English,153,Hollywood
3894,Solas,https://placehold.co/420x630/111827/e5e7eb/png?text=Solas%0A1999,Solas is a drama film from 1999.,,Drama,1999,8.6,English,154,Hollywood
3895,"Watcher, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Watcher%2C+The%0A2000,"Watcher, The is a crime, thriller film from 2000.",,Crime|Thriller,2000,3.7,English,155,Hollywood
3896,"Way of the Gun, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Way+of+the+Gun%2C+The%0A2000,"Way of the Gun, The is a crime, thriller film from 2000.",,Crime|Thriller,2000,6.8,English,156,Hollywood
3897,Almost Famous,https://placehold.co/420x630/111827/e5e7eb/png?text=Almost+Famous%0A2000,Almost Famous is a drama film from 2000.,,Drama,2000,8.0,English,157,Hollywood
3898,Bait,https://placehold.co/420x630/111827/e5e7eb/png?text=Bait%0A2000,"Bait is an action, comedy film from 2000.",,Action|Comedy,2000,5.1,English,158,Hollywood
3899,Circus,https://placehold.co/420x630/111827/e5e7eb/png?text=Circus%0A2000,"Circus is a crime, drama, thriller film from 2000.",,Crime|Drama|Thriller,2000,2.2,English,159,Hollywood
3900,Crime and Punishment in Suburbia,https://placehold.co/420x630/111827/e5e7eb/png?text=Crime+and+Punishment+in+Suburbia%0A2000,"Crime and Punishment in Suburbia is a comedy, drama film from 2000.",,Comedy|Drama,2000,8.3,English,82,Hollywood
3901,Duets,https://image.tmdb.org/t/p/w500/isxHRG54S1bz1A1CAlPaAAoh65k.jpg,"Duets is a comedy, drama film from 2000.",,Comedy|Drama,2000,6.4,English,83,Hollywood
3906,Under Suspicion,https://placehold.co/420x630/111827/e5e7eb/png?text=Under+Suspicion%0A2000,"Under Suspicion is a crime, thriller film from 2000.",,Crime|Thriller,2000,5.0,English,88,Hollywood
3908,Urban Legends: Final Cut,https://placehold.co/420x630/111827/e5e7eb/png?text=Urban+Legends%3A+Final+Cut%0A2000,Urban Legends: Final Cut is a horror film from 2000.,,Horror,2000,3.2,English,90,Hollywood
3909,Woman on Top,https://placehold.co/420x630/111827/e5e7eb/png?text=Woman+on+Top%0A2000,"Woman on Top is a comedy, romance film from 2000.",,Comedy|Romance,2000,4.3,English,91,Hollywood
3910,Dancer in the Dark,https://placehold.co/420x630/111827/e5e7eb/png?text=Dancer+in+the+Dark%0A2000,"Dancer in the Dark is a drama, musical film from 2000.",,Drama|Musical,2000,8.4,English,92,Hollywood
3911,Best in Show,https://placehold.co/420x630/111827/e5e7eb/png?text=Best+in+Show%0A2000,Best in Show is a comedy film from 2000.,,Comedy,2000,7.5,English,93,Hollywood
3912,Beautiful,https://placehold.co/420x630/111827/e5e7eb/png?text=Beautiful%0A2000,"Beautiful is a comedy, drama film from 2000.",,Comedy|Drama,2000,5.6,English,94,Hollywood
3914,"Broken Hearts Club, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Broken+Hearts+Club%2C+The%0A2000,"Broken Hearts Club, The is a drama film from 2000.",,Drama,2000,8.8,English,96,Hollywood
3915,Girlfight,https://placehold.co/420x630/111827/e5e7eb/png?text=Girlfight%0A2000,Girlfight is a drama film from 2000.,,Drama,2000,7.0,English,97,Hollywood
3916,Remember the Titans,https://placehold.co/420x630/111827/e5e7eb/png?text=Remember+the+Titans%0A2000,Remember the Titans is a drama film from 2000.,,Drama,2000,8.1,English,98,Hollywood
3917,Hellraiser,https://placehold.co/420x630/111827/e5e7eb/png?text=Hellraiser%0A1987,Hellraiser is a horror film from 1987.,,Horror,1987,7.2,English,99,Hollywood
3918,Hellbound: Hellraiser II,https://placehold.co/420x630/111827/e5e7eb/png?text=Hellbound%3A+Hellraiser+II%0A1988,Hellbound: Hellraiser II is a horror film from 1988.,,Horror,1988,7.3,English,100,Hollywood
3919,Hellraiser III: Hell on Earth,https://placehold.co/420x630/111827/e5e7eb/png?text=Hellraiser+III%3A+Hell+on+Earth%0A1992,Hellraiser III: Hell on Earth is a horror film from 1992.,,Horror,1992,5.4,English,101,Hollywood
3920,"Faraway, So Close (In weiter Ferne, so nah!)",https://placehold.co/420x630/111827/e5e7eb/png?text=Faraway%2C+So+Close+%28In+weiter+Ferne%2C+so+nah%21%29%0A1993,"Faraway, So Close (In weiter Ferne, so nah!) is a drama, fantasy, mystery film from 1993.",,Drama|Fantasy|Mystery|Romance,1993,8.5,English,102,Hollywood
3922,Bikini Beach,https://placehold.co/420x630/111827/e5e7eb/png?text=Bikini+Beach%0A1964,Bikini Beach is a comedy film from 1964.,,Comedy,1964,2.7,English,104,Hollywood
3925,Stranger Than Paradise,https://placehold.co/420x630/111827/e5e7eb/png?text=Stranger+Than+Paradise%0A1984,"Stranger Than Paradise is a comedy, drama film from 1984.",,Comedy|Drama,1984,8.1,English,107,Hollywood
3926,Voyage to the Bottom of the Sea,https://placehold.co/420x630/111827/e5e7eb/png?text=Voyage+to+the+Bottom+of+the+Sea%0A1961,"Voyage to the Bottom of the Sea is an adventure, sci-fi film from 1961.",,Adventure|Sci-Fi,1961,6.2,English,108,Hollywood
3927,Fantastic Voyage,https://placehold.co/420x630/111827/e5e7eb/png?text=Fantastic+Voyage%0A1966,"Fantastic Voyage is an adventure, sci-fi film from 1966.",,Adventure|Sci-Fi,1966,5.3,English,109,Hollywood
3928,Abbott and Costello Meet Frankenstein,https://placehold.co/420x630/111827/e5e7eb/png?text=Abbott+and+Costello+Meet+Frankenstein%0A1948,"Abbott and Costello Meet Frankenstein is a comedy, horror film from 1948.",,Comedy|Horror,1948,8.4,English,110,Hollywood
3929,"Bank Dick, The",https://placehold.co/420x630/111827/e5e7eb/png?text=Bank+Dick%2C+The%0A1940,"Bank Dick, The is a comedy film from 1940.",,Comedy,1940,5.5,English,111,Hollywood
